id,slug,title,alt_text,source_url,mime_type,file,filesize,width,height
5054,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_2,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 in 2,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 in 2,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_2.webp,image/webp,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_2.webp,101800,1376,768
5053,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1,LounGenie Safe,Poolside Open Safe Door on LounGenie,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1.webp,image/webp,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1.webp,68372,1376,768
5052,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1-1,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 in 1 (1),Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 in 1 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1-1.webp,image/webp,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_in_1-1.webp,103606,1376,768
5051,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_2,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 2,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 2,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_2.png,image/png,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_2.png,614964,1376,768
5050,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 4,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 4,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4.png,image/png,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4.png,562402,1376,768
5049,render_a_realistic_loungenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4-1,Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 4 (1),Render a realistic LounGenie unit centered between two luxury lounge chairs stationary 31 16 16 i 4 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4-1.png,image/png,2026/02/Render_a_realistic_LounGenie_unit_centered_between_two_luxury_lounge_chairs__stationary__31_16_16_i_4-1.png,574461,1376,768
5048,safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___safe___d_1,Safe guest facing side your current safe area so it knows where the update should go Safe d 1,Safe guest facing side your current safe area so it knows where the update should go Safe d 1,https://www.loungenie.com/wp-content/uploads/2026/02/Safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___Safe___d_1.png,image/png,2026/02/Safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___Safe___d_1.png,574623,1376,768
5047,safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___safe___d_3,Safe guest facing side your current safe area so it knows where the update should go Safe d 3,Safe guest facing side your current safe area so it knows where the update should go Safe d 3,https://www.loungenie.com/wp-content/uploads/2026/02/Safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___Safe___d_3.png,image/png,2026/02/Safe___guest_facing_side___your_current_safe_area__so_it_knows_where_the_update_should_go___Safe___d_3.png,572552,1376,768
5046,create_a_realistic_animation_of_a_single_loungenie_unit_centered_between_two_lounge_chairs__the_unit_1-1,Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 1 (1),Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 1 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_1-1.png,image/png,2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_1-1.png,600307,1376,768
5045,create_a_realistic_animation_of_a_single_loungenie_unit_centered_between_two_lounge_chairs__the_unit_4-1,Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 4 (1),Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 4 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_4-1.png,image/png,2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_4-1.png,545075,1376,768
5044,create_a_realistic_animation_of_a_single_loungenie_unit_centered_between_two_lounge_chairs__the_unit_4-2,Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 4 (2),Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 4 (2),https://www.loungenie.com/wp-content/uploads/2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_4-2.png,image/png,2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_4-2.png,521322,1376,768
5043,create_a_realistic_animation_of_a_single_loungenie_unit_centered_between_two_lounge_chairs__the_unit_2-1,Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 2 (1),Create a realistic animation of a single LounGenie unit centered between two lounge chairs The unit 2 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_2-1.png,image/png,2026/02/Create_a_realistic_animation_of_a_single_LounGenie_unit_centered_between_two_lounge_chairs__The_unit_2-1.png,492377,1376,768
5042,use_image_1_as_the_primary_animation_reference_and_exact_visual_truth_____use_image_2_only_to_unders_1,Use Image 1 as the primary animation reference and exact visual truth Use Image 2 only to unders 1,Use Image 1 as the primary animation reference and exact visual truth Use Image 2 only to unders 1,https://www.loungenie.com/wp-content/uploads/2026/02/Use_Image_1_as_the_primary_animation_reference_and_exact_visual_truth_____Use_Image_2_only_to_unders_1.png,image/png,2026/02/Use_Image_1_as_the_primary_animation_reference_and_exact_visual_truth_____Use_Image_2_only_to_unders_1.png,561104,1376,768
5041,use_image_1_as_the_primary_animation_reference_and_exact_visual_truth_____use_image_2_only_to_unders_3-1,Use Image 1 as the primary animation reference and exact visual truth Use Image 2 only to unders 3 (1),Use Image 1 as the primary animation reference and exact visual truth Use Image 2 only to unders 3 (1),https://www.loungenie.com/wp-content/uploads/2026/02/Use_Image_1_as_the_primary_animation_reference_and_exact_visual_truth_____Use_Image_2_only_to_unders_3-1.png,image/png,2026/02/Use_Image_1_as_the_primary_animation_reference_and_exact_visual_truth_____Use_Image_2_only_to_unders_3-1.png,563810,1376,768
5040,c,c,c,https://www.loungenie.com/wp-content/uploads/2026/02/c.png,image/png,2026/02/c.png,522404,1376,768
5039,render_a_realistic_loungenie_unit_between_two_luxury_lounge_chairs__stationary__31_16_16_inches____g_4,Render a realistic LounGenie unit between two luxury lounge chairs stationary 31 16 16 inches G 4,Render a realistic LounGenie unit between two luxury lounge chairs stationary 31 16 16 inches G 4,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit_between_two_luxury_lounge_chairs__stationary__31_16_16_inches____G_4.png,image/png,2026/02/Render_a_realistic_LounGenie_unit_between_two_luxury_lounge_chairs__stationary__31_16_16_inches____G_4.png,518843,1376,768
5038,render_a_realistic_loungenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__lid_o_4,Render a realistic LounGenie unit 31 16 16 inches centered between two luxury lounge chairs Lid o 4,Render a realistic LounGenie unit 31 16 16 inches centered between two luxury lounge chairs Lid o 4,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__Lid_o_4.png,image/png,2026/02/Render_a_realistic_LounGenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__Lid_o_4.png,699883,1376,768
5037,render_a_realistic_loungenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__lid_o_1,Render a realistic LounGenie unit 31 16 16 inches centered between two luxury lounge chairs Lid o 1,Render a realistic LounGenie unit 31 16 16 inches centered between two luxury lounge chairs Lid o 1,https://www.loungenie.com/wp-content/uploads/2026/02/Render_a_realistic_LounGenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__Lid_o_1.png,image/png,2026/02/Render_a_realistic_LounGenie_unit__31_16_16_inches__centered_between_two_luxury_lounge_chairs__Lid_o_1.png,694350,1376,768
5035,wide_angle_1,wide angle 1,wide angle 1,https://www.loungenie.com/wp-content/uploads/2026/02/wide_angle_1.png,image/png,2026/02/wide_angle_1.png,621253,1376,768
5034,wide_angle_4,wide angle 4,wide angle 4,https://www.loungenie.com/wp-content/uploads/2026/02/wide_angle_4.png,image/png,2026/02/wide_angle_4.png,679378,1376,768
5033,wide_angle_3,wide angle 3,wide angle 3,https://www.loungenie.com/wp-content/uploads/2026/02/wide_angle_3.png,image/png,2026/02/wide_angle_3.png,648890,1376,768
5032,wide_angle_2,wide angle 2,wide angle 2,https://www.loungenie.com/wp-content/uploads/2026/02/wide_angle_2.png,image/png,2026/02/wide_angle_2.png,601138,1376,768
5031,nano_banana_pro_3-7,Nano Banana Pro 3 (7),Nano Banana Pro 3 (7),https://www.loungenie.com/wp-content/uploads/2026/02/Nano_Banana_Pro_3-7.png,image/png,2026/02/Nano_Banana_Pro_3-7.png,693952,1376,768
5030,nano_banana_pro_1-3,Nano Banana Pro 1 (3),Nano Banana Pro 1 (3),https://www.loungenie.com/wp-content/uploads/2026/02/Nano_Banana_Pro_1-3.png,image/png,2026/02/Nano_Banana_Pro_1-3.png,670177,1376,768
5029,nano_banana_pro_3-8,Nano Banana Pro 3 (8),Nano Banana Pro 3 (8),https://www.loungenie.com/wp-content/uploads/2026/02/Nano_Banana_Pro_3-8.png,image/png,2026/02/Nano_Banana_Pro_3-8.png,693952,1376,768
5028,show_front_view_of_the_loungenie_4,show front view of the loungenie 4,show front view of the loungenie 4,https://www.loungenie.com/wp-content/uploads/2026/02/show_front_view_of_the_loungenie_4.png,image/png,2026/02/show_front_view_of_the_loungenie_4.png,547863,1376,768
5027,show_front_view_of_the_loungenie_1,show front view of the loungenie 1,show front view of the loungenie 1,https://www.loungenie.com/wp-content/uploads/2026/02/show_front_view_of_the_loungenie_1.png,image/png,2026/02/show_front_view_of_the_loungenie_1.png,532176,1376,768
5026,show_front_view_of_the_loungenie_3,show front view of the loungenie 3,show front view of the loungenie 3,https://www.loungenie.com/wp-content/uploads/2026/02/show_front_view_of_the_loungenie_3.png,image/png,2026/02/show_front_view_of_the_loungenie_3.png,561385,1376,768
5025,bucket,bucket,bucket,https://www.loungenie.com/wp-content/uploads/2026/02/bucket.png,image/png,2026/02/bucket.png,495654,1376,768
5024,generate_image_of_loungenie_side_view_2,Generate image of loungenie side view 2,Generate image of loungenie side view 2,https://www.loungenie.com/wp-content/uploads/2026/02/Generate_image_of_loungenie_side_view_2.png,image/png,2026/02/Generate_image_of_loungenie_side_view_2.png,497144,1376,768
5023,gemini_generated_image_8ktxmg8ktxmg8ktx,Gemini Generated Image 8ktxmg8ktxmg8ktx,Gemini Generated Image 8ktxmg8ktxmg8ktx,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_8ktxmg8ktxmg8ktx.png,image/png,2026/02/Gemini_Generated_Image_8ktxmg8ktxmg8ktx.png,612543,1344,768
5022,gemini_generated_image_qy8cq3qy8cq3qy8c,Gemini Generated Image qy8cq3qy8cq3qy8c,Gemini Generated Image qy8cq3qy8cq3qy8c,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_qy8cq3qy8cq3qy8c.png,image/png,2026/02/Gemini_Generated_Image_qy8cq3qy8cq3qy8c.png,746837,1344,768
5021,gemini_generated_image_mp4j1emp4j1emp4j,Gemini Generated Image mp4j1emp4j1emp4j,Gemini Generated Image mp4j1emp4j1emp4j,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_mp4j1emp4j1emp4j.png,image/png,2026/02/Gemini_Generated_Image_mp4j1emp4j1emp4j.png,753286,1344,768
5020,gemini_generated_image_h3lfcch3lfcch3lf,Gemini Generated Image h3lfcch3lfcch3lf,Gemini Generated Image h3lfcch3lfcch3lf,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_h3lfcch3lfcch3lf.png,image/png,2026/02/Gemini_Generated_Image_h3lfcch3lfcch3lf.png,695219,1344,768
5018,gemini_generated_image_fmj33kfmj33kfmj3,Gemini Generated Image fmj33kfmj33kfmj3,Gemini Generated Image fmj33kfmj33kfmj3,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_fmj33kfmj33kfmj3.png,image/png,2026/02/Gemini_Generated_Image_fmj33kfmj33kfmj3.png,489673,1344,768
5017,back,LounGenie Hospitality Innovation,PoolSafe hospitality innovation for resort pool decks,https://www.loungenie.com/wp-content/uploads/2026/02/back.jpg,image/jpeg,2026/02/back.jpg,380774,1920,1080
5016,top,top,top,https://www.loungenie.com/wp-content/uploads/2026/02/top.jpg,image/jpeg,2026/02/top.jpg,357140,1920,1080
5015,side,side,side,https://www.loungenie.com/wp-content/uploads/2026/02/side.jpg,image/jpeg,2026/02/side.jpg,447205,1920,1080
5014,front,front,front,https://www.loungenie.com/wp-content/uploads/2026/02/front-scaled.png,image/png,2026/02/front-scaled.png,3109463,2560,1429
5008,change_the_lounge_chair_and_resort_setting_luxury_3-png,change the lounge chair and resort setting luxury 3.png,change the lounge chair and resort setting luxury 3.png,https://www.loungenie.com/wp-content/uploads/2026/02/change_the_lounge_chair_and_resort_setting_luxury_3-1.png,image/png,2026/02/change_the_lounge_chair_and_resort_setting_luxury_3-1.png,573015,1376,768
4932,wwalogo_new-2025,WWAlogo New 2025,WWAlogo New 2025,https://www.loungenie.com/wp-content/uploads/2026/02/WWAlogo_New-2025.png,image/png,2026/02/WWAlogo_New-2025.png,10792,395,78
4931,iaapa_logo_ele,iaapa logo ele,iaapa logo ele,https://www.loungenie.com/wp-content/uploads/2026/02/iaapa_logo_ele.png,image/png,2026/02/iaapa_logo_ele.png,16454,800,385
4815,gemini_generated_image_2yg1cf2yg1cf2yg1,LounGenie Ice Bucket,Luxury resort cabana with LounGenie,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_2yg1cf2yg1cf2yg1.png,image/png,2026/02/Gemini_Generated_Image_2yg1cf2yg1cf2yg1.png,494090,1184,864
4814,_a_high_fidelity_8k_product_photograph_of_the_31_inch_long_loungenie_with_its_front_safe_door_fully__3,LounGenie USB Port,Solar USB charging port on poolside amenity unit keeping guest phone powered,https://www.loungenie.com/wp-content/uploads/2026/02/A_high_fidelity_8k_product_photograph_of_the_31_inch_long_LounGenie_with_its_front_safe_door_fully__3.png,image/png,2026/02/A_high_fidelity_8k_product_photograph_of_the_31_inch_long_LounGenie_with_its_front_safe_door_fully__3.png,459557,1376,768
4813,gemini_generated_image_piq9wjpiq9wjpiq9,Gemini Generated Image piq9wjpiq9wjpiq9,Gemini Generated Image piq9wjpiq9wjpiq9,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_piq9wjpiq9wjpiq9.png,image/png,2026/02/Gemini_Generated_Image_piq9wjpiq9wjpiq9.png,424201,1184,864
4656,_a_cinematic_close_up_of_a_hand_pressing_the_integrated_circular_service_call_button_on_the___lounge_3,Loungenie Call Button,LounGenie poolside amenity unit service call button,https://www.loungenie.com/wp-content/uploads/2026/02/A_cinematic_close_up_of_a_hand_pressing_the_integrated_circular_service_call_button_on_the___LounGe_3.png,image/png,2026/02/A_cinematic_close_up_of_a_hand_pressing_the_integrated_circular_service_call_button_on_the___LounGe_3.png,1584799,1376,768
4655,change_the_lounge_chair_and_resort_setting_luxury_3,Loungenie,LounGenie unit with solar charging panel close-up,https://www.loungenie.com/wp-content/uploads/2026/02/change_the_lounge_chair_and_resort_setting_luxury_3.png,image/png,2026/02/change_the_lounge_chair_and_resort_setting_luxury_3.png,573116,1376,768
4654,gemini_generated_image_bnk43jbnk43jbnk4,Gemini Generated Image bnk43jbnk43jbnk4,Gemini Generated Image bnk43jbnk43jbnk4,https://www.loungenie.com/wp-content/uploads/2026/02/Gemini_Generated_Image_bnk43jbnk43jbnk4.png,image/png,2026/02/Gemini_Generated_Image_bnk43jbnk43jbnk4.png,580636,864,1184
